Date modified,รหัสสินค้า,ชื่อสินค้า,ชื่อร้านค้า,CommissionRate,CommissionAmount,ลิงก์สินค้า,ลิงก์ข้อเสนอ,PriceDisplay,SoldDisplay,PriceValue,SoldValue,SoldBucket,SoldScore,PriceBucket,PriceScore,CommissionBucket,CommissionScore,MiniBossScore
19/07/2026 12:12,14514117473,ADDA 2density รองเท้าแตะ รองเท้าลำลอง สำหรับผู้ชาย แบบสวมหัวโต รัดส้น รุ่น  5TD75M1 (ไซส์ 7-12),ADDA Official Shop,0.17,46.41,https://shopee.co.th/product/84387866/14514117473,https://s.shopee.co.th/AKZ6V4q8MO,273,30พัน+,273,30000,20K-49K,7,Low,4,Excellent,5,5.55
19/07/2026 12:12,50106486052,【รับประกัน 10 ปี】กล่องเก็บของ ลวดลายการ์ตูน อัปเกรดความจุสูง หลายสี วัสดุปลอดภัย PP กล่องเก็บของอเนกประสงค์ Storage box,Oakaura Home Store,0.11,10.78,https://shopee.co.th/product/1519789903/50106486052,https://s.shopee.co.th/AUsWhNpV1R,98,863,98,863,500-999,3,Budget,5,Good,4,3.85
19/07/2026 12:12,40357167914,ลูกกลิ้งเก็บฝุ่น ลูกกลิ้งเก็บขน ลูกกลิ้ง 10/19/24CM กาวเหนียวเก็บฝุ่นดี ขนแมว เส้นผม ทำความสะอาด,she-s,0.09,0.9,https://shopee.co.th/product/1363381570/40357167914,https://s.shopee.co.th/9zwG6SrP2M,10,1พัน+,10,1000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:12,21082468402,GOOJODOQ ขาตั้งแท็บเล็ต โลหะ แบบพกพา บางพิเศษ อุปกรณ์เสริม สําหรับ iPad Xiaomi Samsung,GOOJODOQ Mall Store,0.11,6.38,https://shopee.co.th/product/813485708/21082468402,https://s.shopee.co.th/AAFgIlqlhP,58,40พัน+,58,40000,20K-49K,7,Budget,5,Good,4,5.45
19/07/2026 12:12,47406126967,ที่กลิ้งเก็บขน 10 ม้วน ลูกกลิ้งกาวเก็บฝุ่น ด้ามจับปรับได้ ใช้งานสะดวก เสื้อผ้า ขนแมว ขนสุนัข,อ้วนดำเพ็ทช็อป,0.04,1,https://shopee.co.th/product/648582553/47406126967,https://s.shopee.co.th/5fnGwV7tpY,25,300,25,300,100-499,2,Budget,5,Low,1,2.4
19/07/2026 12:12,42062210463,Matcha Japan ผงมัทฉะ ออร์แกนิค (Organic Matcha Powder) ขนาด 300g ขนาด 180g ไม่ผสมแป้ง ไม่ผสมน้ำตาล ทานง่าย ไม่ขม,Japan Matcha,0.2,71.8,https://shopee.co.th/product/745655059/42062210463,https://s.shopee.co.th/5q6h8o7GUb,359,5พัน+,359,5000,5K-9K,5,Medium,3,Excellent,5,4.5
19/07/2026 12:12,26260933586,YTL 16CM ลูกกลิ้งเก็บฝุ่นและขนบนเสื้อผ้า ลูกกลิ้งกำจัดขน ลูกกลิ้งทำความสะอาด ขจัดขนแมวและขนสุนัข ลูกปาที่ชัดเจน ชุดสีชม,YTL Mall,0.07,0.35,https://shopee.co.th/product/1335352850/26260933586,https://s.shopee.co.th/5LAQXt9AVW,5,7พัน+,5,7000,5K-9K,5,Budget,5,Normal,2,3.95
19/07/2026 12:12,54954325642,พัดลมไอเย็นพกพา รุ่น k-801 มีไฟฉายในตัว พร้อมไฟ ปรับระดับความเเรงได้199 ให้ลมเย็นจนคิดว่าเปิดแอร์อยู่ คล้องคอตั้งโต๊ะ,Arcali,0.17,28.73,https://shopee.co.th/product/163794679/54954325642,https://s.shopee.co.th/5VTqkC8XAZ,169,6พัน+,169,6000,5K-9K,5,Low,4,Excellent,5,4.75
19/07/2026 12:12,3076500033,ผ้าปูที่นอน​พร้อมผ้านวม​ ครบเซ็ต​ 6​ ชิ้น​ มินิมอล,AP_shopthai,0.12,30.72,https://shopee.co.th/product/491522856/3076500033,https://s.shopee.co.th/6L2xjj5MTk,256,50พัน+,256,50000,50K+,8,Low,4,Good,4,5.6
19/07/2026 12:12,27970792391,ร้านคนไทย！ ร้านคนไทย！ 1คู่ ปลอกแขนกันหนาว สอดนิ้ว โครเชต์ถัก สำหรับให้ความอบอุ่น ถุงมือแขน,Chokdee Mall,0.07,4.83,https://shopee.co.th/product/1115501899/27970792391,https://s.shopee.co.th/6VMNw24j8n,69,250,69,250,100-499,2,Budget,5,Normal,2,2.75
19/07/2026 12:12,23361496942,❤️ (ห่อใหญ) กระดาษทิชชู่ 420 แผ่น หนา 5ชั้น กระดาษชำระ A1001,XTJ.TH,0.1,4.7,https://shopee.co.th/product/1112789217/23361496942,https://s.shopee.co.th/60Q7L76d9i,47,70พัน+,47,70000,50K+,8,Budget,5,Good,4,5.85
19/07/2026 12:12,2849015845,Ugreen 3A Type C USB C สายชาร์จเร็ว สายข้อมูลไนลอนถัก สําหรับ Samsung Galaxy S9 / Xiaomi Realme,Ugreen Flagship Store,0.05,3.95,https://shopee.co.th/product/65302368/2849015845,https://s.shopee.co.th/6AjXXQ5zol,79,50พัน+,79,50000,50K+,8,Budget,5,Normal,2,5.15
19/07/2026 12:12,24131772346,"【โครงสร้างหนา 3 ชั้น】สายยาง 4 หุน สายยางสีฟ้า 1/2"" รดน้ำต้นไม้ 10-50 เมตร นิ่ม เด้ง อย่างดี 6ปีไม่แข็งกรอบ พร้อมหัวฉีดท่อน้ำ การล้างรถสะดวกมาก",Kujira.th,0.22,34.32,https://shopee.co.th/product/1272414040/24131772346,https://s.shopee.co.th/70IeWx2p7w,156,20พัน+,156,20000,20K-49K,7,Low,4,Excellent,5,5.55
19/07/2026 12:12,43423605047,[ ขนาด 519 ml ] กระปุกเครื่องปรุง รุ่น เหลี่ยมเพชร เลือกสีฝาได้,1millionshop,0.16,5.6,https://shopee.co.th/product/1643353947/43423605047,https://s.shopee.co.th/7Ac4jG2Bmz,35,4พัน+,35,4000,1K-4K,4,Budget,5,Excellent,5,4.6
19/07/2026 12:12,19838954689,💕พร้อมส่งในไทย💕ถังขยะมินิมอล ลายสนูปปี้และลายชินจัง วัสดุPPแข็งแรงลายไม้คุ้มค่าถูกที่สุด,HoneyminimalShop,0.11,24.75,https://shopee.co.th/product/24699913/19838954689,https://s.shopee.co.th/6ffo8L45nu,225,1พัน+,225,1000,1K-4K,4,Low,4,Good,4,4
19/07/2026 12:12,56558547841,【ซื้อ 1 แจก 1 】 สายชาร์จเร็ว PD 30W สายชาร์จ type c to L รองรับ iPhone 11 12 13 14 Series 1/1.5/2ม,Mega Ping ,0.12,13.2,https://shopee.co.th/product/1775088211/56558547841,https://s.shopee.co.th/6pzEKe3SSx,110,1พัน+,110,1000,1K-4K,4,Low,4,Good,4,4
19/07/2026 12:12,40858337768,LYA กางเกงขาสั้นเอวสูงสำหรับผู้หญิง ทรงหลวม สบายๆ เหมาะสมในฤดูร้อน,liuyuai68..th,0.14,19.18,https://shopee.co.th/product/1568072027/40858337768,https://s.shopee.co.th/7fYLKB0Hm8,137,3พัน+,137,3000,1K-4K,4,Low,4,Good,4,4
19/07/2026 12:12,51550969231,ชั้นวางของติดผนัง ชั้นวางแปรงสีฟัน Kt Cat ชั้นวางท่อระบายน้ำในห้องน้ำ ชั้นวางแปรงสีฟันอเนกประสงค์,Petithouse,0.07,1.75,https://shopee.co.th/product/1594958459/51550969231,https://s.shopee.co.th/7prlWTzeRB,25,10พัน+,25,10000,10K-19K,6,Budget,5,Normal,2,4.35
19/07/2026 12:12,22403637393,ทิชชู่ห่อเล็ก !! ทิชชู่แบบเหนียวนุ่ม ทิชชู่อเนกประสงค์หนา4ชั้น ราคาสบายกระเป๋า ทิชชู่พกพา มียกลัง,Leeshop1688,0.06,3.48,https://shopee.co.th/product/80136428/22403637393,https://s.shopee.co.th/7KvUvZ1YS6,58,30พัน+,58,30000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 12:12,24240277068,พัดลมพกพา Turbo รอบสูง ชาร์จ USB พัดลมมือถือ Digital Display มือถือพัดลมขนาดเล็ก ปรับระดับได้ 100 ระดับ,บ๊อบ ไทยแลนด์,0.08,6.32,https://shopee.co.th/product/1118936514/24240277068,https://s.shopee.co.th/7VEv7s0v79,79,30พัน+,79,30000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 12:12,21847978577,สุดคุ้ม น้ำยาเคลือบเบาะหนัง ยาง พลาสติก ไวนิล คอนโชล ปกป้อง UV  ไม่มีกลิ่น  หนังแท้ หนังเทียม,1469 Ufeei ผลิตภัณฑ์ดูแลรถ,0.57,113.43,https://shopee.co.th/product/113883606/21847978577,https://s.shopee.co.th/30mVlbI3FI,199,53,199,53,<100,1,Low,4,Excellent,5,3.15
19/07/2026 12:12,24501498078,3 in 1ลำโพงบลูทูธ นาฬิกาปลุก ชาร์จไร้สาย สร้างบรรยากาศข้างเตียง ไฟLED 256แบบ จำลองแสงพระอาทิตย์,บ๊อบ ไทยแลนด์,0.08,12.08,https://shopee.co.th/product/1118936514/24501498078,https://s.shopee.co.th/3B5vxuHPuL,151,30พัน+,151,30000,20K-49K,7,Low,4,Normal,2,4.5
19/07/2026 12:12,45351245955,ลูกกลิ้งทำความสะอาด ลูกกลิ้งกำจัดขน เก็บขนและฝุ่น สีชมพูลูกกลิ้ง ฉีกกระดาษม้วนกระดาษเพื่อทำความสะอาดเสื้อผ้าผม,ha_ha,0.07,1.12,https://shopee.co.th/product/965000081/45351245955,https://s.shopee.co.th/2g9fMzJJvG,16,1พัน+,16,1000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:12,43002508590,ชุดชาร์จเร็ว PD 35W 45W หัวชาร์จ +สายชาร์จ type C to L การรับประกัน 1 ปี,Chai Charge.th,0.12,7.8,https://shopee.co.th/product/1535929676/43002508590,https://s.shopee.co.th/2qT5ZIIgaJ,65,20พัน+,65,20000,20K-49K,7,Budget,5,Good,4,5.45
19/07/2026 12:13,10989272222,กระดุมเครื่องแบบ ข้าราชการ ลูกเสือ เนตรนารี ครู ตำรวจ,YenYen,0.09,1.08,https://shopee.co.th/product/87637403/10989272222,https://s.shopee.co.th/2LWoyP1lmW,12,982,12,982,500-999,3,Budget,5,Normal,2,3.15
19/07/2026 12:13,41622760746,JOYSEE D80-4G  SIM โซล่าเซลล์ แบตเตอรี่พลังงานแสงอาทิตย์ หมุนติดตามอัตโนมัติ 2 เลนส์ 2 ภาพ 4K HD 360° คุณภาพสูง,YOOSEE CCTV,0.15,89.85,https://shopee.co.th/product/1256676370/41622760746,https://s.shopee.co.th/2VqFAi18RZ,599,9พัน+,599,9000,5K-9K,5,Medium,3,Excellent,5,4.5
19/07/2026 12:13,57603035525,พร้อมส่งจากไทย ลูกกลิ้งเก็บขน รีฟิล ลูกกลิ้งเก็บขน เศษฝุ่น เศษผม กระดาษม้วนผมเหนียว4.5/10/24CM-60ครั้ง ลูกกลิ้งเก็บฝุ่น,ThaiHomy,0.11,3.85,https://shopee.co.th/product/1547827202/57603035525,https://s.shopee.co.th/20tyZn32SU,35,87,35,87,<100,1,Budget,5,Good,4,3.05
19/07/2026 12:13,54656551505,สายชาร์จ SANMAX 013 สายเคเบิลข้อมูลสปริง 6A fastcharge vooc pd 20w 30w 60w สำหรับ micro typec phone รับประกัน1ปี,sanmax_,0.11,8.58,https://shopee.co.th/product/1445766984/54656551505,https://s.shopee.co.th/2BDOm62P7X,78,1พัน+,78,1000,1K-4K,4,Budget,5,Good,4,4.25
19/07/2026 12:13,29700828651,HOPTECH  ไม้แขวนเสื้อ ไม้แขวน เคลือบซิลิโคน กันผ้าลื่น สีพาสเทล 1 ชุด/10ชิ้น,Hoptech..Store.TH,0.11,2.86,https://shopee.co.th/product/988318952/29700828651,https://s.shopee.co.th/Llkaj9NqC,26,40พัน+,26,40000,20K-49K,7,Budget,5,Good,4,5.45
19/07/2026 12:13,55806664269,เครื่องมือซ่อมจักรยานพับได้สแตนเลส พร้อมหัวหมุนมัลติฟังก์ชั่นกันลื่นหกเหลี่ยม สะดวกพกพา,simpleshop.th,0.02,1.32,https://shopee.co.th/product/50991923/55806664269,https://s.shopee.co.th/W5An28kVF,66,2,66,2,<100,1,Budget,5,Low,1,2
19/07/2026 12:13,51059947057,🔥ชุดลอกขน 1 ด้าม + 10 ม้วน (600 แผ่น) ลอกขนและฝุ่น ทำความสะอาดง่าย สีชมพูน่ารัก,MZ Pet Supplies,0.1,2.2,https://shopee.co.th/product/1269155641/51059947057,https://s.shopee.co.th/18uC7AeWA,22,306,22,306,100-499,2,Budget,5,Good,4,3.45
19/07/2026 12:13,57107257533,Acer สายชาร์จ Type-C to L รองรับ PD 27W ชาร์จเร็ว และถ่ายโอนข้อมูลความเร็ว 480 Mbps ใช้ได้กับ IP 11 12 13 14 UC0025,Acer Gadget Partner-Newease,0.14,19.46,https://shopee.co.th/product/1718929847/57107257533,https://s.shopee.co.th/BSKOQA1BD,139,5พัน+,139,5000,5K-9K,5,Low,4,Good,4,4.4
19/07/2026 12:13,28864840746,กล่องเก็บผัก กล่องปิดผนึก กล่องเก็บของในตู้เย็น กล่องถนอมอาหา การปิดผนึกที่ดี แบ่งช่องเก็บของคงความสดใหม่ของอาหาร,Skylark,0.09,7.2,https://shopee.co.th/product/1356425295/28864840746,https://s.shopee.co.th/111RNx6qUO,80,2พัน+,80,2000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:13,50007018744,TYESO Lavender Floral Insulated Tumbler สแตนเลสถ้วยสูญญากาศพร้อมฟาง 24H เย็น 12H ร้อน,Tyeso Official Store,0.145,49.16,https://shopee.co.th/product/1096039665/50007018744,https://s.shopee.co.th/1BKraG6D9R,339,656,339,656,500-999,3,Medium,3,Good,4,3.35
19/07/2026 12:13,45553321357,ลูกกลิ้งกำจัดขนแมว ลูกกลิ้งล้างน้ำได้ ที่กลิ้งขนสุนัข แปรงเก็บขนสัตว์เลี้ยง ใช้ซ้ำได้ตลอดชีพ บนโซฟา เสื้อผ้า [ส่งด่วน],AIDIYTECH mall,0.09,2.25,https://shopee.co.th/product/1236358843/45553321357,https://s.shopee.co.th/gOazL87AM,25,853,25,853,500-999,3,Budget,5,Normal,2,3.15
